고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부
4064,오렌지어린이집,송파구,서울시 송파구 바람드리8길 2,02-470-5273,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4493,세빛어린이집,은평구,서울시 은평구 갈현로33길 22,,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
4507,구립우정어린이집,서대문구,서울시 서대문구 연희로8길  21,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3435,경인고등학교,구로구,서울시 구로구 경인로46길 31,02-2618-3043,www.kyeongin.hs.kr,1,Y,N,Y,Y,Y,N,N,N,N,N,N,N
4717,중랑경찰서,중랑구,서울시 중랑구 중랑역로  137,02-977-0112,http://www.smpa.go.kr/jnp,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
4010,꿈나무어린이집,동작구,서울시 동작구 여의대방로36길 11,02-821-5565,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4466,글샘어린이집,동대문구,서울시 동대문구 천호대로35길 39,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3474,서울사이버대학,강북구,서울시 강북구 솔매로49길 60,02-944-5000,http://www.iscu.ac.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2935,고산초등학교,구로구,서울시 구로구 중앙로 6,02-2617-0591,www.kohsan.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4477,하람어린이집,강북구,서울시 강북구 인수봉로42길 23,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3417,경기고등학교,강남구,서울시 강남구 영동대로 643,02-3496-7300,http://www.kyunggi.hs.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3741,위너스스터디,관악구,서울시 관악구 신림로28길 49-8,02-876-2800,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2434,강동센트럴요양병원,강동구,서울시 강동구 올림픽로98길 8,02-441-0011,www.kdcentral.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2940,삼정초등학교,강서구,서울시 강서구 금낭화로  222,02-2661-2273,www.esamjeong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2944,서울청담초등학교,강남구,서울시 강남구 압구정로71길 9,02-542-3779,www.cheongdam.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
604,신방학파출소,도봉구,서울시 도봉구 시루봉로5길  10,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3641,교육연구시설(파랑새미술학원),노원구,서울시 노원구 동일로237다길 16,02-935-5550,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
3042,문창중학교,동작구,서울시 동작구 여의대방로22나길 40,02-821-8587,www.munchang.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3676,이지스원보안학원,동대문구,서울시 동대문구 왕산로  20,080-800-6080,http://www.aegis-one.net/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
684,청량리동우체국,동대문구,서울시 동대문구 홍릉로  10,02-962-0014  ,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
689,거여동우체국,송파구,서울시 송파구 양산로 3,02-402-2855,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2758,양남초등학교(가동),광진구,서울시 광진구 뚝섬로64길 71,02-452-8189,www.s-yangnam.es.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3209,무학중학교,성동구,서울시 성동구 고산자로 197,02-2298-6141,http://www.muhakg.ms.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
3212,보인중고교,송파구,서울시 송파구 오금로49길 18,02-449-6017/02-2043-6021,http://www.boin.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3222,홍익사대부속중학교,성북구,서울시 성북구 성북로14가길 23,02-762-0824,www.hongik.ms.kr/,0,Y,N,N,N,N,N,N,N,N,N,N,N
2651,서울대치초등학교,강남구,서울시 강남구 양재천로 363,02-555-2455,www.daechi.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2658,세륜초등학교,송파구,서울시 송파구 양재대로 1264,02-443-9561,www.seryun.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3397,대동세무 고등학교,종로구,서울시 종로구 계동길 84-10,02-763-1631,http://daedong.kr/,0,N,N,Y,N,Y,N,N,N,N,N,N,N
3425,덕일전자공업고등학교,구로구,서울시 구로구 서해안로21길 5-12,02-2613-2762,www.deogil.hg.kr,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
3698,한림학원,양천구,서울시 양천구 목동서로  35,,,0,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N
5956,메가박스 동대문,중구,서울시 중구 을지로6가 21,,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
882,을지로7가시범공중화장실,중구,서울시 중구 장충단로 228-15,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5793,이화여자대학교 삼성홀,서대문구,서울시 서대문구 이화여대길 52 이화여자대학교 이화캠퍼스복합단지(ECC) 내 지하4층,,,0,Y,N,Y,Y,N,N,Y,N,N,N,N,N
4577,방학3동어린이집,도봉구,서울시 도봉구 방학로11길 24,02-3493-0009,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1616,한국대학생 성경읽기 선교회,종로구,서울시 종로구 대학로3길 20,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
4520,은도어린이집,강서구,서울시 강서구 화곡로26길 33,02-2693-8840,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
872,공중화장실24호,구로구,서울시 구로구 개봉로15길 58-2,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
207,사당5동주민센터,동작구,서울시 동작구 사당로2가길 219,02-525-6076,http://www.dongjak.go.kr/dong/main/main.do?dongCode=12,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2591,한림초중연예예술고교,송파구,서울시 송파구 충민로 172,02-409-1021,www.hlyes.hs.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2752,진관초등학교,은평구,서울시 은평구 진관4로  78-16,02-386-3365,www.jingwan.es.k,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2892,서울정심초등학교,금천구,서울시 금천구 독산로78다길  89,02-856-5188,www.jungshim.es.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2529,문성유치원,강서구,서울시 강서구 우현로  8,02-2604-5543,www.mschid.net,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2899,배봉초등학교,동대문구,서울시 동대문구 사가정로 193,02-2243-6502,www.baebong.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2936,답십리초등학교,동대문구,서울시 동대문구 전농로3길 23,02-2242-9256,www.dapsimni.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3134,등원중학교,강서구,서울시 강서구 화곡로65길 50,02-2658-2708,http://www.deungwon.ms.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4189,에바다어린이집,은평구,서울시 은평구 서오릉로 78,02-358-7048,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4199,하람어린이집,서대문구,서울시 서대문구 가재울로  36,02-308-8370,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4207,신태양어린이집,강서구,서울시 강서구 곰달래로31다길  25,02-2693-1921,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2081,르네상스복합쇼핑몰,관악구,서울시 관악구 신림로  340,,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4212,녹번리라어린이집,은평구,서울시 은평구 은평로 205-13,02-383-5363,,0,Y,Y,Y,N,Y,Y,N,N,N,N,N,N
2019,SGI,양천구,서울시 양천구 남부순환로 391,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4217,청목어린이집,서대문구,서울시 서대문구 홍은중앙로11길 13,02-396-6003,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3806,성북정보도서관,성북구,서울시 성북구 화랑로18자길 13,02-962-1081,http://lib.sblib.seoul.kr/lib/index.jsp,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
2228,코리아병원,동대문구,서울시 동대문구 장한로 143,02-2281-9999,www.korea-h.co.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
1762,성북교회교육관,성북구,서울시 성북구 성북로 45-2,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
940,상계정형외과의원,노원구,서울시 노원구 노원로26길 181,02-951-9966 ,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
953,고운타워(유앤유치과),관악구,서울시 관악구 양녕로 58,02-877-3067,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
259,이화동 주민센터,종로구,서울시 종로구 이화장길 33,02-2148-5302,http://www.jongno.go.kr/dongMain.do?dong=11,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
268,후암동주민센터,용산구,서울시 용산구 후암로 32-6,02-2199-8400,http://www.yongsan.go.kr/site/dc/index2.jsp?sitecdv=S0000455,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
43,두리마트,중랑구,서울시 중랑구 중랑역로 225,02-973-2283,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
47,디지털프라자,강북구,서울시 강북구 한천로 960,1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html ,0,Y,N,N,N,N,N,N,N,N,N,N,N
53,삼성디지털,서초구,서울시 서초구 방배로  120,1588-3366,www.samsung.com/sec/support/digitalplaza/index_main.html ,0,Y,N,Y,N,N,N,N,N,N,N,N,N
445,망우3치안센터,중랑구,서울시 중랑구 용마공원로5길 13,02-435-6815,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1857,수국사,은평구,서울시 은평구 서오릉로23길 8-5,02-356-2001,,0,N,N,N,N,N,N,N,N,N,N,N,N
1858,연신교회,은평구,서울시 은평구 통일로78길  16,02-383-1004,www.yonshin.com/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1862,봉은사,강남구,서울시 강남구 봉은사로 531,02-511-6070,www.bongeunsa.org,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
71,홍제2동주민센터,서대문구,서울시 서대문구 통일로34길 27,02-330-8127,hj2-dong.sdm.go.kr/hj2-dong,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
390,신정2지구대,양천구,서울시 양천구 목동로17길 5,,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
397,당고개파출소,노원구,서울시 노원구 상계로 221,02-936-6350,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
123,은천동 복합청사,관악구,서울시 관악구 봉천로33나길  30,02-879-4231,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7010,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
132,영등포동 주민센터,영등포구,서울시 영등포구 영등포로53길 22,02-2670-1450,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BF%B5%B5%EE%C6%F7%B5%BF,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1864,발음교회,강서구,서울시 강서구 강서로47다길 35,02-2666-1372,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
690,망원우체국,마포구,서울시 마포구 월드컵로  111,02-337-0004 ,,0,N,N,Y,N,Y,N,N,N,N,N,N,N
5936,오리지널 드로잉쇼 전용관,중구,서울시 중구 정동 22 경향신문사 본관 3층 경향아트힐 6관,,,0,Y,N,Y,N,N,N,Y,N,N,N,N,N
5942,뮤지컬 전용관 팝콘하우스,중구,서울시 중구 정동 8-11 (구 정동이벤트홀),,,0,Y,Y,N,N,N,N,Y,N,N,N,N,N
5945,이해랑 예술극장,중구,서울시 중구 필동 3가 26번지,,,0,N,N,N,N,N,N,Y,N,N,N,N,N
3470,서울여자간호대학교,서대문구,서울시 서대문구 간호대로  38,02-2287-1700,www.snjc.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3293,청량정보고등학교,동대문구,서울시 동대문구 답십리로15길  32,02-2212-9104,www.dreamschool.hs.kr,0,N,N,N,Y,N,N,N,N,N,N,N,N
3715,YBM어학원,종로구,서울시 종로구 삼일대로20길 6,02-2279-0509,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3720,백석대학원예술동,서초구,서울시 서초구 방배로9길 23,02-520-0712,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
3277,등촌고등학교,강서구,서울시 강서구 공항대로39길  115,02-3665-6045,http://www.dch.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3312,광영고등학교,양천구,서울시 양천구 남부순환로30길 17,02-2650-2300,www.kyg.hs.kr,0,Y,N,N,N,Y,N,N,N,N,N,N,N
3235,동구여자중학교,성북구,서울시 성북구 성북로8길 71,02-762-2198,www.dong-gu.ms.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2675,등서초등학교,강서구,서울시 강서구 화곡로58길 86,02-2695-4555,www.diungseo.es.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2676,삼성초등학교,관악구,서울시 관악구 대학7길 52,02-877-9144,www.s-samseong.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2720,구일초등학교,구로구,서울시 구로구 구일로 68,02-869-9101,www.guil.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3675,교육연구시설(포인트학원),노원구,서울시 노원구 동일로237길 52,02-939-6840,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3181,대림중학교,영등포구,서울시 영등포구 시흥대로185길 6,02-845-2171,www.daerim.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3183,영훈중학교,강북구,서울시 강북구 도봉로13가길 19,02-944-7884,www.younghoon.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
172,신월7동주민센터,양천구,서울시 양천구 남부순환로70길 16-3,02-2620-4170,http://www.yangcheon.go.kr/dong/dong0020/dongCenter/main.do,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
552,금남파츨소,성동구,서울시 성동구 독서당로 286-1,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4419,괴아어린이집,동작구,서울시 동작구 흑석로9길 48,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2029,뉴타운순복음교회,은평구,서울시 은평구 진관1로  77-11,,www.newtownfgc.com,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2271,한서병원,강남구,서울시 강남구 논현로86길 21,02-555-5851,www.hansuh.or.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2296,의료시설(참좋은치과),은평구,서울시 은평구 연서로 73,,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
1875,압구정 교회,강남구,서울시 강남구 압구정로29길 17,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1877,염광교회,도봉구,서울시 도봉구 도봉로120길  16,02-908-9100,www.yumkwang.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1884,당고개 순교성지(역사공원 성당),용산구,서울시 용산구 청파로 139-26,02-711-0933,www.danggogae.org/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
6,롯데마트999,도봉구,서울시 도봉구 도봉로110길  65,02-903-5602,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
401,홍익지구대(동교치안센터),마포구,서울시 마포구 양화로 178-17,02-334-1610,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
403,신길5치안센터,영등포구,서울시 영등포구 신길로23길  12,02-832-5035,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
54,하이마트,송파구,서울시 송파구 동남로 149,02-409-6036,www.e-himart.co.kr,0,Y,N,Y,N,N,N,N,N,N,N,N,N
149,장위3동주민센터,성북구,서울시 성북구 한천로 657,02-941-4260,http://www.seongbuk.go.kr/sb/dong/dongcenter/wooridongintro/jangwee3dong/dongintro.jsp,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5337,대륭포스트타워5차,금천구,서울시 금천구 디지털로9길  68,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5475,천호3동 노외 공영주차장,강동구,서울시 강동구 진황도로2길 34,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4726,광진우체국,광진구,서울시 광진구 강변역로 2,02-2049-0550,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4731,SH공사,강남구,서울시 강남구 테헤란로 114-11,02-3410-7786,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3700,승무원학원 ,마포구,서울시 마포구 양화로 165,02-2038-8036,http://www.ivygs.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4541,어울림어린이집,중랑구,서울시 중랑구 상봉로28길 53-5,02-496-9497,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5400,벽산디지털밸리7차,구로구,서울시 구로구 디지털로33길 50,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5406,아이에스비즈타워,성동구,서울시 성동구 성수이로  147,1544-5097,http://www.istower.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4041,아기사랑어린이집,관악구,서울시 관악구 인헌23길 3,02-884-1776,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3311,혜화여자고등학교,강북구,서울시 강북구 인수봉로  127,02-987-8342,www.hyehwa-h.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3717,학교법인숭의학원,중구,서울시 중구 마른내로 41,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5431,도선공영주차장,성동구,서울시 성동구 무학로8길  8,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2313,국립의료원,중구,서울시 중구 서애로1길 17,02-1588-1775,www.nmc.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2322,동부요양병원,성동구,서울시 성동구 자동차시장1길 85,,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
4289,구로생명숲어린이집,구로구,서울시 구로구 천왕로1길 5,02-2616-1677,,0,Y,Y,Y,N,Y,Y,N,N,N,N,N,N
4700,면목38동 복합청사,중랑구,서울시 중랑구 사가정로51길 48,,,0,Y,N,N,N,Y,N,N,N,N,N,N,N
3983,믿음어린이집,금천구,서울시 금천구 시흥대로100길 38,02-807-3316,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3988,민들레어린이집,광진구,서울시 광진구 뚝섬로52마길 32,02-456-5003,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3950,푸르니 강남미래나무 어린이집,강남구,서울시 강남구 봉은사로82길 23,02-2051-7331,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4509,엄마맘어린이집,서대문구,서울시 서대문구 홍제원4길 25,02-734-0175,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3997,봉황어린이집,금천구,서울시 금천구 문성로1길 7,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4394,샛별어린이집,금천구,서울시 금천구 가산로3길  46,02-862-7123,,0,N,Y,N,N,N,N,N,N,N,N,N,N
4398,행복한어린이집,금천구,서울시 금천구 시흥대로144길 27,02-855-5101,http://cafe.daum.net/hwangkj2006,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4405,동산 어린이집,금천구,서울시 금천구 탑골로 26,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3829,도화어린이집,마포구,서울시 마포구 새창로4다길 18,02-718-8318,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
4313,하나로사랑담어린이집,은평구,서울시 은평구 서오릉로 235,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4255,화곡꼬마천사어린이집,강서구,서울시 강서구 강서로26길  11,02-2694-7982,http://cafe.daum.net/AngelBaby,0,Y,Y,N,N,N,Y,N,N,N,N,N,N
4666,효창골프클럽장,용산구,서울시 용산구 효창원로  164,02-715-0022,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4679,번3동 주민센터,강북구,서울시 강북구 한천로105길 21,02-901-2084,http://dong.gangbuk.go.kr/site/beon3/main.do,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3959,파니파니어린이집,구로구,서울시 구로구 구로동로7길 27,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4537,성산푸른초장성민어린이집,강서구,서울시 강서구 금낭화로15길 23,02-2664-1052,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4538,홍익몬테소리어린이집,강서구,서울시 강서구 화곡로21길 7,02-2604-0815,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3916,어린이집,양천구,서울시 양천구 목동중앙남로3가길 92,02-2649-9733,,0,N,N,N,N,N,N,N,N,N,N,N,N
4378,수잔나어린이집,구로구,서울시 구로구 고척로51길 73,02-2689-1225,,0,N,Y,N,N,N,N,N,N,N,N,N,N
4392,생명어린이집,금천구,서울시 금천구 금하로23길 33,070-8789-5680,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5377,한화비즈메트로1차,강서구,서울시 강서구 양천로 551-17,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2464,예은유치원,강서구,서울시 강서구 까치산로4길  101-5,02-2698-4096,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3414,대진여자고등학교,노원구,서울시 노원구 공릉로 438,02-979-2327,http://www.daejinw.hs.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3422,정의여고,도봉구,서울시 도봉구 노해로49길 69,02-992-5104,http://www.jeongeui.hs.kr,0,N,Y,N,Y,N,N,N,N,N,N,N,N
2436,광성해맑음학교,동작구,서울시 동작구 상도로 51,02-8243-8888,www.shine.sc.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3020,중앙중학교,종로구,서울시 종로구 창덕궁길 164,02-742-1323,www.choongang.ms.kr,0,Y,N,N,Y,N,N,N,N,N,N,N,N
3150,덕산중학교,은평구,서울시 은평구 가좌로 400,02-353-9427,www.duksan.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3122,광운중학교,노원구,서울시 노원구 광운로1길 24,02-942-2293,www.kwangwoon.ms.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2135,부민병원,강서구,서울시 강서구 공항대로  389,02-1577-7582,www.bumin.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2178,서울대학교병원,종로구,서울시 종로구 대학로  101,02-2072-2114,www.snuh.org/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2230,날개병원,동대문구,서울시 동대문구 무학로 193-1,02-959-9191,www.nalgaehospital.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2260,우리들병원,강남구,서울시 강남구 학동로 445,02-513-8000,www.wooridul.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1792,논현2동 성당,강남구,서울시 강남구 선릉로145길 17,02-516-5066,www.nh2sd.or.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
649,이태원우체국,용산구,서울시 용산구 녹사평대로  212,02-798-2005,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5397,블루나인,강서구,서울시 강서구 양천로  583,02-6096-5625,http://www.blue9.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4278,하은어린이집,성북구,서울시 성북구 돌곶이로 52-9,02-966-1824,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
2989,이대부속중학교,서대문구,서울시 서대문구 성산로 560,02-392-6176,www.ewha.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2208,동작경희병원,동작구,서울시 동작구 상도로 146,02-822-8112~4,www.dikyunghee.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3017,명일중학교,강동구,서울시 강동구 양재대로156길 57,070-8650-5813,www.myungil.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2291,서울 메디칼센터 ,마포구,서울시 마포구 월드컵북로  165,,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
3024,서연중학교,서대문구,서울시 서대문구 연희로11마길 9-6,02-332-7375,www.seoyun.ms.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2318,성지병원,금천구,서울시 금천구 가산로  122,02-867-7056,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2509,백합유치원 ,은평구,서울시 은평구 연서로14길 14-5,02-353-0855,www.bakwhap.kidswon.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2523,은성유치원,은평구,서울시 은평구 응암로28길 34,02-359-6966,www.yoochiwon.com/eunsung,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3343,둔촌고등학교,강동구,서울시 강동구 명일로 140,02-485-9873,http://www.doonchon.hs.kr/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
2226,반도정형외과병원,중구,서울시 중구 을지로 245,02-2252-0202,www.bando24.com,0,Y,N,N,Y,Y,N,N,N,N,N,N,N
3508,서울대학교보건대학원,관악구,서울시 관악구 관악로  1,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4142,은초롱어린이집,강북구,서울시 강북구 솔매로50길 69-7,02-982-5300,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4155,사임당어린이집,송파구,서울시 송파구 가락로11길 13,02-414-1866,www.aga24.net/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4158,오주어린이집,송파구,서울시 송파구 성내천로8가길 16-1,02-400-0594,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3340,정신여중고,송파구,서울시 송파구 올림픽로 4길-16,02-423-2775,www.chungshin.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3351,청원여자고등학교,노원구,서울시 노원구 한글비석로 506,02-3399-7813,http://www.cheongwon-gh.hs.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3514,숙명여대 창업보육센터,용산구,서울시 용산구 청파로47길 90,02-710-9035,http://smcareer.sookmyung.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4591,신세인어린이집,도봉구,서울시 도봉구 도봉로134길   5,02-997-4385,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3220,삼성중학교,관악구,서울시 관악구 신림로3가길 39-24,02-871-6242,http://www.ssamsung.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3785,즐거운 도서관,강남구,서울시 강남구 영동대로65길 24,02-565-7533,http://library.gangnam.go.kr/usweb/usmn000_49.asp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4305,일원중앙교회(내)새나라어린이집,강남구,서울시 강남구 테헤란로25길 43,,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
3387,영상고등학교,양천구,서울시 양천구 목동로11길 46,02-2602-7121,www.youngsang.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2660,자운초,도봉구,서울시 도봉구 마들로13길  166,02-908-0385,www.jawoon.es.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3339,선덕고,도봉구,서울시 도봉구 시루봉로  53,02-997-4111,www.sunduck.hs.kr,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
3344,한영외국어고등학교,강동구,서울시 강동구 동남로 832,02-428-7781,http://www.hyfl.hs.kr/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
